Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Hash it!,29,1509,,http://www.spoj.com/problems/HASHIT/,Spoj,,,
Bytelandian Blingors Network,30,1712,,http://www.spoj.com/problems/BLINNET/,Spoj,,,
Fast Multiplication,31,1857,,http://www.spoj.com/problems/MUL/,Spoj,,,
A Needle in the Haystack,32,3591,,http://www.spoj.com/problems/NHAY/,Spoj,,,
Trip,33,794,,http://www.spoj.com/problems/TRIP/,Spoj,,,
Run Away,34,207,,http://www.spoj.com/problems/RUNAWAY/,Spoj,,,
Equipment Box,35,761,,http://www.spoj.com/problems/EQBOX/,Spoj,,,
Secret Code,36,165,,http://www.spoj.com/problems/CODE1/,Spoj,,,
The Proper Key,37,122,,http://www.spoj.com/problems/PROPKEY/,Spoj,,,
Labyrinth,38,2326,,http://www.spoj.com/problems/LABYR1/,Spoj,,,
Piggy-Bank,39,3791,,http://www.spoj.com/problems/PIGBANK/,Spoj,,,
Lifting the Stone,40,1097,,http://www.spoj.com/problems/STONE/,Spoj,,,
Play on Words,41,1896,,http://www.spoj.com/problems/WORDS1/,Spoj,,,
Adding Reversed Numbers,42,30520,,http://www.spoj.com/problems/ADDREV/,Spoj,,,
Copying Books,43,1069,,http://www.spoj.com/problems/BOOKS1/,Spoj,,,
Substitution Cipher,44,285,,http://www.spoj.com/problems/SCYPHER/,Spoj,,,
Commedia dell Arte,45,163,,http://www.spoj.com/problems/COMMEDIA/,Spoj,,,
Skyscraper Floors,47,235,,http://www.spoj.com/problems/SCRAPER/,Spoj,,,
Glass Beads,48,1990,,http://www.spoj.com/problems/BEADS/,Spoj,,,
Hares and Foxes,49,93,,http://www.spoj.com/problems/HAREFOX/,Spoj,,,
Invitation Cards,50,654,,http://www.spoj.com/problems/INCARDS/,Spoj,,,
Fake tournament,51,807,,http://www.spoj.com/problems/TOUR/,Spoj,,,
Julka,54,11085,,http://www.spoj.com/problems/JULKA/,Spoj,,,
Jasiek,55,309,,http://www.spoj.com/problems/JASIEK/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Another Assignment Problem,684,95,,http://www.spoj.com/problems/ASSIGN4/,Spoj,,,
Partition the sequence,685,196,,http://www.spoj.com/problems/SEQPAR/,Spoj,,,
Repeats,687,510,,http://www.spoj.com/problems/REPEATS/,Spoj,,,
Toy Cars,688,321,,http://www.spoj.com/problems/SAM/,Spoj,,,
Lethal Warfare,693,348,,http://www.spoj.com/problems/LWAR/,Spoj,,,
Distinct Substrings,694,2733,,http://www.spoj.com/problems/DISUBSTR/,Spoj,,,
Unite Fast,695,123,,http://www.spoj.com/problems/UFAST/,Spoj,,,
Liar Liar,696,169,,http://www.spoj.com/problems/LIAR/,Spoj,,,
Matrix Words,697,90,,http://www.spoj.com/problems/MWORDS/,Spoj,,,
Plane Hopping,698,249,,http://www.spoj.com/problems/PLHOP/,Spoj,,,
Huge Knap Sack,699,132,,http://www.spoj.com/problems/HKNAP/,Spoj,,,
Branch Prediction,700,71,,http://www.spoj.com/problems/BPRED/,Spoj,,,
Barn Expansion,702,144,,http://www.spoj.com/problems/EXPAND/,Spoj,,,
Mobile Service,703,296,,http://www.spoj.com/problems/SERVICE/,Spoj,,,
Remove The String,704,347,,http://www.spoj.com/problems/PSTRING/,Spoj,,,
New Distinct Substrings,705,1957,,http://www.spoj.com/problems/SUBST1/,Spoj,,,
Triple-Free Sets,707,151,,http://www.spoj.com/problems/TFSETS/,Spoj,,,
The day of the competitors,709,824,,http://www.spoj.com/problems/NICEDAY/,Spoj,,,
Promotion,726,1206,,http://www.spoj.com/problems/PRO/,Spoj,,,
Move your armies,729,77,,http://www.spoj.com/problems/MAXIMUS/,Spoj,,,
Mountain Walking,733,617,,http://www.spoj.com/problems/MTWALK/,Spoj,,,
Ivan and his interesting game,734,217,,http://www.spoj.com/problems/IVAN/,Spoj,,,
Minimum Diameter Spanning Tree,735,125,,http://www.spoj.com/problems/MDST/,Spoj,,,
Another Counting Problem,738,206,,http://www.spoj.com/problems/TREE/,Spoj,,,
The Moronic Cowmpouter,739,2456,,http://www.spoj.com/problems/NEG2/,Spoj,,,
Treats for the Cows,740,3904,,http://www.spoj.com/problems/TRT/,Spoj,,,
Steady Cow Assignment,741,222,,http://www.spoj.com/problems/STEAD/,Spoj,,,
Longest Permutation,744,485,,http://www.spoj.com/problems/LPERMUT/,Spoj,,,
Thermal Luminescence,757,115,,http://www.spoj.com/problems/TEM/,Spoj,,,
Convex Hull 3D,760,66,,http://www.spoj.com/problems/CH3D/,Spoj,,,
The Archipelago,780,13,,http://www.spoj.com/problems/ARCHPLG/,Spoj,,,
Trigonometric optimization,827,71,,http://www.spoj.com/problems/TRIOPT/,Spoj,,,
Optimal Marks,839,495,,http://www.spoj.com/problems/OPTM/,Spoj,,,
Soccer Choreography,850,3,,http://www.spoj.com/problems/WM06/,Spoj,,,
Counting inversions,861,315,,http://www.spoj.com/problems/SWAPS/,Spoj,,,
DNA Translation,866,110,,http://www.spoj.com/problems/DNA/,Spoj,,,
Perfect Cubes,867,1502,,http://www.spoj.com/problems/CUBES/,Spoj,,,
Galactic Import,869,125,,http://www.spoj.com/problems/IMPORT/,Spoj,,,
Basically Speaking,870,1273,,http://www.spoj.com/problems/BASE/,Spoj,,,
Letter Sequence Analysis,871,70,,http://www.spoj.com/problems/SEQUENCE/,Spoj,,,
Mark-up,872,107,,http://www.spoj.com/problems/MARKUP/,Spoj,,,
Transmitters,898,200,,http://www.spoj.com/problems/TRANSMIT/,Spoj,,,
Ws Cipher,899,765,,http://www.spoj.com/problems/WSCIPHER/,Spoj,,,
Split Windows,900,27,,http://www.spoj.com/problems/SPLIT/,Spoj,,,
Index Generation,901,36,,http://www.spoj.com/problems/INDEXGEN/,Spoj,,,
Hangover,902,8857,,http://www.spoj.com/problems/HANGOVER/,Spoj,,,
Double Vision,903,56,,http://www.spoj.com/problems/DOUBLEVI/,Spoj,,,
Image Perimeters,904,301,,http://www.spoj.com/problems/IMAGE/,Spoj,,,
Submatrix of submatrix,912,150,,http://www.spoj.com/problems/MATRIX2/,Spoj,,,
Query on a tree II,913,1580,,http://www.spoj.com/problems/QTREE2/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
The Sum,1433,226,,http://www.spoj.com/problems/KPSUM/,Spoj,,,
Equation,1434,359,,http://www.spoj.com/problems/KPEQU/,Spoj,,,
Vertex Cover,1435,1773,,http://www.spoj.com/problems/PT07X/,Spoj,,,
Is it a tree,1436,5929,,http://www.spoj.com/problems/PT07Y/,Spoj,,,
Longest path in a tree,1437,4898,,http://www.spoj.com/problems/PT07Z/,Spoj,,,
Use of Function Arctan,1440,450,,http://www.spoj.com/problems/ARCTAN/,Spoj,,,
The Clever Typist,1441,27,,http://www.spoj.com/problems/CLEVER/,Spoj,,,
Strange Food Chain,1442,229,,http://www.spoj.com/problems/CHAIN/,Spoj,,,
DEL Command II,1444,32,,http://www.spoj.com/problems/DELCOMM2/,Spoj,,,
A Game of Toy Bricks,1447,35,,http://www.spoj.com/problems/BRCKGAME/,Spoj,,,
3D Cover,1448,77,,http://www.spoj.com/problems/COVER2/,Spoj,,,
01 Sequence,1451,87,,http://www.spoj.com/problems/SEQ1/,Spoj,,,
Birthday Cake,1452,51,,http://www.spoj.com/problems/CAKE/,Spoj,,,
Optimal Connected Subset,1453,138,,http://www.spoj.com/problems/OPTSUB/,Spoj,,,
Memory Distribution,1454,18,,http://www.spoj.com/problems/MEMDIS/,Spoj,,,
Program Analyser,1455,21,,http://www.spoj.com/problems/ANALYSER/,Spoj,,,
The Secret of a Lost City,1456,17,,http://www.spoj.com/problems/LOSTCT/,Spoj,,,
Help Blue Mary Please! (Act I),1457,10,,http://www.spoj.com/problems/BLUEEQ/,Spoj,,,
Help Blue Mary Please! (Act II),1458,53,,http://www.spoj.com/problems/BLUEEQ2/,Spoj,,,
The Secret of an Aerolite,1459,137,,http://www.spoj.com/problems/AEROLITE/,Spoj,,,
A Simple Calculator in the Galaxy,1460,26,,http://www.spoj.com/problems/GALAXY/,Spoj,,,
Greedy Hydra,1461,157,,http://www.spoj.com/problems/DRAGON/,Spoj,,,
Barbarians,1462,43,,http://www.spoj.com/problems/BARB/,Spoj,,,
Robot Number M,1463,65,,http://www.spoj.com/problems/ROBOT/,Spoj,,,
Editor II,1464,55,,http://www.spoj.com/problems/EDIT3/,Spoj,,,
On the Way to Find Chris,1465,48,,http://www.spoj.com/problems/CHRIS/,Spoj,,,
Blue Mary Needs Help Again,1466,151,,http://www.spoj.com/problems/CASHIER/,Spoj,,,
Outside it is now raining,1468,24,,http://www.spoj.com/problems/RAIN2/,Spoj,,,
Another Sequence Problem,1470,151,,http://www.spoj.com/problems/SEQ2/,Spoj,,,
A Game of Pearls,1471,37,,http://www.spoj.com/problems/PRLGAME/,Spoj,,,
Tom and Jerry,1472,50,,http://www.spoj.com/problems/TOMJERRY/,Spoj,,,
Lemon Tree in the Moonlight,1473,20,,http://www.spoj.com/problems/LEMON/,Spoj,,,
VII - Act IV,1475,44,,http://www.spoj.com/problems/WORMS/,Spoj,,,
Maximum Profit,1476,244,,http://www.spoj.com/problems/PROFIT/,Spoj,,,
Play with a Tree,1477,76,,http://www.spoj.com/problems/PT07A/,Spoj,,,
The Easiest Problem,1478,63,,http://www.spoj.com/problems/PT07B/,Spoj,,,
The GbAaY Kingdom,1479,86,,http://www.spoj.com/problems/PT07C/,Spoj,,,
Let us count 1 2 3,1480,38,,http://www.spoj.com/problems/PT07D/,Spoj,,,
A short vacation in Disneyland,1482,180,,http://www.spoj.com/problems/PT07F/,Spoj,,,
Colorful Lights Party,1483,10,,http://www.spoj.com/problems/PT07G/,Spoj,,,
Search in XML,1484,9,,http://www.spoj.com/problems/PT07H/,Spoj,,,
Query on a tree III,1487,315,,http://www.spoj.com/problems/PT07J/,Spoj,,,
Whac-a-Mole,1505,33,,http://www.spoj.com/problems/MOLE/,Spoj,,,
Ranklist Sorting,1526,20,,http://www.spoj.com/problems/RSORTING/,Spoj,,,
Help Blue Mary Please! (Act III),1536,30,,http://www.spoj.com/problems/BLUEEQ3/,Spoj,,,
Making Jumps,1538,568,,http://www.spoj.com/problems/MKJUMPS/,Spoj,,,
Mobiles,1552,149,,http://www.spoj.com/problems/MOBILE2/,Spoj,,,
Backup Files,1553,158,,http://www.spoj.com/problems/BACKUP/,Spoj,,,
Zoo,1554,88,,http://www.spoj.com/problems/ZOO/,Spoj,,,
Can you answer these queries II,1557,597,,http://www.spoj.com/problems/GSS2/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Yet Another N-Queen Problem,1771,289,,http://www.spoj.com/problems/NQUEEN/,Spoj,,,
Find The Determinant II,1772,49,,http://www.spoj.com/problems/DETER2/,Spoj,,,
All Discs Considered,1774,390,,http://www.spoj.com/problems/ALL/,Spoj,,,
Boolean Logic,1775,70,,http://www.spoj.com/problems/BOOLE/,Spoj,,,
DNA Laboratory,1776,77,,http://www.spoj.com/problems/DNALAB/,Spoj,,,
IOICamp Sequence,1784,288,,http://www.spoj.com/problems/ICAMPSEQ/,Spoj,,,
Code,1785,166,,http://www.spoj.com/problems/CODE/,Spoj,,,
In Danger,1786,2858,,http://www.spoj.com/problems/DANGER/,Spoj,,,
Run Length Encoding,1787,751,,http://www.spoj.com/problems/ENCONDIN/,Spoj,,,
Fractan,1788,39,,http://www.spoj.com/problems/FRACTAN/,Spoj,,,
Huffman´s Greed,1789,78,,http://www.spoj.com/problems/GREEDULM/,Spoj,,,
Binary Search Heap Construction,1790,178,,http://www.spoj.com/problems/HEAPULM/,Spoj,,,
Text Generater II,1793,47,,http://www.spoj.com/problems/GEN2/,Spoj,,,
Greedy Hydra II,1794,43,,http://www.spoj.com/problems/DRAGON2/,Spoj,,,
Cardsharper,1797,0,,http://www.spoj.com/problems/CARD/,Spoj,,,
Assistance Required,1798,1793,,http://www.spoj.com/problems/ASSIST/,Spoj,,,
The Bottom of a Graph,1799,855,,http://www.spoj.com/problems/BOTTOM/,Spoj,,,
Fixed Partition Contest Management,1800,53,,http://www.spoj.com/problems/CONTEST/,Spoj,,,
"Drink, on Ice",1801,491,,http://www.spoj.com/problems/DRINK/,Spoj,,,
Edge,1802,402,,http://www.spoj.com/problems/EDGE/,Spoj,,,
Fold,1803,58,,http://www.spoj.com/problems/FOLD/,Spoj,,,
Genetic Code,1804,249,,http://www.spoj.com/problems/GENETIC/,Spoj,,,
Largest Rectangle in a Histogram,1805,2552,,http://www.spoj.com/problems/HISTOGRA/,Spoj,,,
Nuclear Plants,1810,17,,http://www.spoj.com/problems/ORZ/,Spoj,,,
Longest Common Substring,1811,822,,http://www.spoj.com/problems/LCS/,Spoj,,,
Longest Common Substring II ,1812,467,,http://www.spoj.com/problems/LCS2/,Spoj,,,
Problems Collection (Volume X),1815,74,,http://www.spoj.com/problems/WA/,Spoj,,,
Free tour II,1825,316,,http://www.spoj.com/problems/FTOUR2/,Spoj,,,
Sudoku,1833,40,,http://www.spoj.com/problems/SUDOKU2/,Spoj,,,
The SetStack Computer,1835,124,,http://www.spoj.com/problems/SETSTACK/,Spoj,,,
Pie,1837,1420,,http://www.spoj.com/problems/PIE/,Spoj,,,
Ticket to Ride,1838,48,,http://www.spoj.com/problems/TICKET/,Spoj,,,
The Bookcase,1839,93,,http://www.spoj.com/problems/BOOKCASE/,Spoj,,,
Printer Queue,1840,1432,,http://www.spoj.com/problems/PQUEUE/,Spoj,,,
Prime Path,1841,2715,,http://www.spoj.com/problems/PPATH/,Spoj,,,
Lineland Airport,1842,28,,http://www.spoj.com/problems/LINELAND/,Spoj,,,
Leonardo Notebook,1843,279,,http://www.spoj.com/problems/LEONARDO/,Spoj,,,
Mice and Maze,1845,1839,,http://www.spoj.com/problems/MICEMAZE/,Spoj,,,
Project File Dependencies,1846,1426,,http://www.spoj.com/problems/PFDEP/,Spoj,,,
No Change,1847,1022,,http://www.spoj.com/problems/NOCHANGE/,Spoj,,,
Making Waves,1865,163,,http://www.spoj.com/problems/MKWAVES/,Spoj,,,
Making Pals,1866,182,,http://www.spoj.com/problems/MKPALS/,Spoj,,,
Making Money,1868,723,,http://www.spoj.com/problems/MKMONEY/,Spoj,,,
Making Mountains Out Of Molehills,1869,14,,http://www.spoj.com/problems/MKMOOM/,Spoj,,,
Making Labels,1870,1370,,http://www.spoj.com/problems/MKLABELS/,Spoj,,,
Making A Budget,1871,522,,http://www.spoj.com/problems/MKBUDGET/,Spoj,,,
Accumulate Cargo,1873,79,,http://www.spoj.com/problems/ACARGO/,Spoj,,,
Burrows Wheeler Precompression,1874,325,,http://www.spoj.com/problems/BWHEELER/,Spoj,,,
Cool Numbers,1875,130,,http://www.spoj.com/problems/COOLNUMS/,Spoj,,,
Dragon Curves,1876,146,,http://www.spoj.com/problems/DRAGONCU/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Dyzio,56,845,,http://www.spoj.com/problems/DYZIO/,Spoj,,,
Supernumbers in a permutation,57,558,,http://www.spoj.com/problems/SUPPER/,Spoj,,,
Crime at Piccadily Circus,58,543,,http://www.spoj.com/problems/PICAD/,Spoj,,,
Bytelandian Information Agency,59,264,,http://www.spoj.com/problems/BIA/,Spoj,,,
The Gordian Dance,60,59,,http://www.spoj.com/problems/DANCE/,Spoj,,,
Brackets,61,2241,,http://www.spoj.com/problems/BRCKTS/,Spoj,,,
The Imp,62,230,,http://www.spoj.com/problems/IMP/,Spoj,,,
Square Brackets,63,2038,,http://www.spoj.com/problems/SQRBR/,Spoj,,,
Permutations,64,2461,,http://www.spoj.com/problems/PERMUT1/,Spoj,,,
Ball,65,121,,http://www.spoj.com/problems/BALL1/,Spoj,,,
Cross-country,66,2211,,http://www.spoj.com/problems/CRSCNTRY/,Spoj,,,
Cutting out,67,216,,http://www.spoj.com/problems/CUTOUT/,Spoj,,,
Expression,68,123,,http://www.spoj.com/problems/EXPR1/,Spoj,,,
Moulds,69,82,,http://www.spoj.com/problems/MOULDS/,Spoj,,,
Relations,70,199,,http://www.spoj.com/problems/RELATS1/,Spoj,,,
Tree,71,373,,http://www.spoj.com/problems/TREE1/,Spoj,,,
Bacterial,73,64,,http://www.spoj.com/problems/BAC/,Spoj,,,
Editor,75,50,,http://www.spoj.com/problems/EDIT1/,Spoj,,,
Editor Inverse,76,51,,http://www.spoj.com/problems/EDIT2/,Spoj,,,
New bricks disorder,77,194,,http://www.spoj.com/problems/BRICKS/,Spoj,,,
Marbles,78,4214,,http://www.spoj.com/problems/MARBLES/,Spoj,,,
Easy Problem,82,430,,http://www.spoj.com/problems/EASYPIE/,Spoj,,,
Bundling,83,19,,http://www.spoj.com/problems/BUNDLE/,Spoj,,,
Shortcut,84,186,,http://www.spoj.com/problems/SHORTCUT/,Spoj,,,
Dice Contest,85,30,,http://www.spoj.com/problems/DICE1/,Spoj,,,
November Rain,86,214,,http://www.spoj.com/problems/RAIN1/,Spoj,,,
Football,87,48,,http://www.spoj.com/problems/FOOTBALL/,Spoj,,,
Which is Next,88,116,,http://www.spoj.com/problems/TREE2/,Spoj,,,
Hang or not to hang,89,58,,http://www.spoj.com/problems/HANGLET/,Spoj,,,
Minimizing maximizer,90,257,,http://www.spoj.com/problems/MINIMAX/,Spoj,,,
Two squares or not two squares,91,3320,,http://www.spoj.com/problems/TWOSQRS/,Spoj,,,
Cutting off Squares,92,201,,http://www.spoj.com/problems/CUTSQRS/,Spoj,,,
Numeral System of the Maya,94,2235,,http://www.spoj.com/problems/MAYA/,Spoj,,,
Street Parade,95,6309,,http://www.spoj.com/problems/STPAR/,Spoj,,,
Shopping,96,1702,,http://www.spoj.com/problems/SHOP/,Spoj,,,
Party Schedule,97,4116,,http://www.spoj.com/problems/PARTY/,Spoj,,,
Dance Floor,98,562,,http://www.spoj.com/problems/DFLOOR/,Spoj,,,
Bus,99,162,,http://www.spoj.com/problems/BUS/,Spoj,,,
Tower of Babylon,100,1839,,http://www.spoj.com/problems/BABTWR/,Spoj,,,
Fishmonger,101,1331,,http://www.spoj.com/problems/FISHER/,Spoj,,,
GX Light Pipeline Inc,102,70,,http://www.spoj.com/problems/LITEPIPE/,Spoj,,,
Highways,104,459,,http://www.spoj.com/problems/HIGH/,Spoj,,,
Alice and Bob,105,149,,http://www.spoj.com/problems/ALICEBOB/,Spoj,,,
Binary Stirling Numbers,106,1719,,http://www.spoj.com/problems/BINSTIRL/,Spoj,,,
Calendar of the Maya,107,117,,http://www.spoj.com/problems/MAYACAL/,Spoj,,,
Decoding Morse Sequences,108,474,,http://www.spoj.com/problems/MORSE/,Spoj,,,
Exchanges,109,113,,http://www.spoj.com/problems/EXCHNG/,Spoj,,,
Fill the Cisterns,110,770,,http://www.spoj.com/problems/CISTFILL/,Spoj,,,
Horizontally Visible Segments,112,129,,http://www.spoj.com/problems/SEGVIS/,Spoj,,,
Family,115,63,,http://www.spoj.com/problems/FAMILY/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Enrich my purse,1877,149,,http://www.spoj.com/problems/EPURSE/,Spoj,,,
Farmers Cattle,1878,57,,http://www.spoj.com/problems/FCATTLE/,Spoj,,,
Game Time,1879,93,,http://www.spoj.com/problems/GAMETIME/,Spoj,,,
Hanoi Calls,1880,195,,http://www.spoj.com/problems/HANOICAL/,Spoj,,,
Instruction Decoder,1881,621,,http://www.spoj.com/problems/ICODER/,Spoj,,,
Rectangles,1960,120,,http://www.spoj.com/problems/RECTANGL/,Spoj,,,
Roman Roads,1961,93,,http://www.spoj.com/problems/ROMANRDS/,Spoj,,,
Circles,1962,52,,http://www.spoj.com/problems/CIRCLES/,Spoj,,,
Image Projections,1963,97,,http://www.spoj.com/problems/IMGPROJ/,Spoj,,,
Tree cut,1964,137,,http://www.spoj.com/problems/MMCUT/,Spoj,,,
Set Cover,1965,22,,http://www.spoj.com/problems/SETCOV/,Spoj,,,
Ski Valley,1966,109,,http://www.spoj.com/problems/SKIVALL/,Spoj,,,
Another Continuous Fractions Problem,1991,69,,http://www.spoj.com/problems/ACFRAC/,Spoj,,,
Boxes (Hard),2000,13,,http://www.spoj.com/problems/BOX/,Spoj,,,
Random Number Generator,2002,69,,http://www.spoj.com/problems/RNG/,Spoj,,,
Minus Operation,2005,213,,http://www.spoj.com/problems/MINUS/,Spoj,,,
Load Balancing,2006,501,,http://www.spoj.com/problems/BALIFE/,Spoj,,,
Another Very Easy Problem! WOW!!!,2007,477,,http://www.spoj.com/problems/COUNT/,Spoj,,,
Dab of Backpack,2008,418,,http://www.spoj.com/problems/BACKPACK/,Spoj,,,
Cryptography,2009,70,,http://www.spoj.com/problems/CRYPTO/,Spoj,,,
The Rolling Ball,2019,2,,http://www.spoj.com/problems/ROLLBALL/,Spoj,,,
Moving Pebbles,2021,116,,http://www.spoj.com/problems/PEBBMOV/,Spoj,,,
Truth Or Lie,2022,98,,http://www.spoj.com/problems/TRUTHORL/,Spoj,,,
One Instruction Computer Simulator,2023,39,,http://www.spoj.com/problems/ONEINSTR/,Spoj,,,
Please help You-Know-Who,2031,31,,http://www.spoj.com/problems/YKH/,Spoj,,,
Rectangle Tiling,2038,87,,http://www.spoj.com/problems/TILING/,Spoj,,,
Stone Removing Game,2047,110,,http://www.spoj.com/problems/REMGAME/,Spoj,,,
Strange Billboard,2050,536,,http://www.spoj.com/problems/CERC07B/,Spoj,,,
Cell Phone,2051,115,,http://www.spoj.com/problems/CERC07C/,Spoj,,,
Hexagonal Parcels,2052,69,,http://www.spoj.com/problems/CERC07H/,Spoj,,,
Key Task,2053,639,,http://www.spoj.com/problems/CERC07K/,Spoj,,,
Gates of Logic,2054,33,,http://www.spoj.com/problems/CERC07L/,Spoj,,,
Weird Numbers,2055,326,,http://www.spoj.com/problems/CERC07N/,Spoj,,,
Rectangular Polygon,2056,119,,http://www.spoj.com/problems/CERC07P/,Spoj,,,
Reaux! Sham! Beaux!,2058,621,,http://www.spoj.com/problems/CERC07R/,Spoj,,,
Robotic Sort,2059,163,,http://www.spoj.com/problems/CERC07S/,Spoj,,,
Tough Water Level,2060,34,,http://www.spoj.com/problems/CERC07W/,Spoj,,,
Minimum Distance,2070,70,,http://www.spoj.com/problems/MINDIST/,Spoj,,,
Candy I,2123,12564,,http://www.spoj.com/problems/CANDY/,Spoj,,,
Last Non-Zero Digit of Factorials,2124,400,,http://www.spoj.com/problems/FCTRL4/,Spoj,,,
Number Labyrinth,2125,46,,http://www.spoj.com/problems/LABYR2/,Spoj,,,
Rain,2127,332,,http://www.spoj.com/problems/RAIN3/,Spoj,,,
K-In-A-Row,2128,382,,http://www.spoj.com/problems/KROW/,Spoj,,,
Cake,2129,60,,http://www.spoj.com/problems/CAKE2/,Spoj,,,
Trolls,2130,29,,http://www.spoj.com/problems/TROLLS/,Spoj,,,
Get Back!,2131,51,,http://www.spoj.com/problems/GETBACK/,Spoj,,,
Puzzle,2132,81,,http://www.spoj.com/problems/PUZZLE2/,Spoj,,,
Candy II,2136,527,,http://www.spoj.com/problems/CANDY2/,Spoj,,,
Pibonacci,2138,35,,http://www.spoj.com/problems/PIB/,Spoj,,,
Gossipers,2139,538,,http://www.spoj.com/problems/GOSSIPER/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
(un)Fair Play,2140,64,,http://www.spoj.com/problems/FAIRONOT/,Spoj,,,
Golden Garden,2141,17,,http://www.spoj.com/problems/GARDEN/,Spoj,,,
Arranging Flowers,2142,16,,http://www.spoj.com/problems/FLOWERS/,Spoj,,,
Dependency Problems,2143,389,,http://www.spoj.com/problems/DEPEND/,Spoj,,,
K Edge-disjoint Branchings,2144,5,,http://www.spoj.com/problems/FOREST/,Spoj,,,
Root of a Linear Equation,2147,51,,http://www.spoj.com/problems/ROOT/,Spoj,,,
Candy III,2148,10155,,http://www.spoj.com/problems/CANDY3/,Spoj,,,
Biased Standings,2149,1272,,http://www.spoj.com/problems/BAISED/,Spoj,,,
Counting Subsequences,2150,695,,http://www.spoj.com/problems/SUBSEQ/,Spoj,,,
Digital Calculator,2151,20,,http://www.spoj.com/problems/CALCULAT/,Spoj,,,
Hilbert Curve,2152,8,,http://www.spoj.com/problems/FRACTAL/,Spoj,,,
Internet is Faulty,2153,58,,http://www.spoj.com/problems/IMATCH/,Spoj,,,
Kruskal,2154,73,,http://www.spoj.com/problems/KRUSKAL/,Spoj,,,
Anti-Blot System,2157,7856,,http://www.spoj.com/problems/ABSYS/,Spoj,,,
Delicious Cake,2159,23,,http://www.spoj.com/problems/CAKE3/,Spoj,,,
Here-There,2160,22,,http://www.spoj.com/problems/HERE/,Spoj,,,
Pixel Shuffle,2161,21,,http://www.spoj.com/problems/JPIX/,Spoj,,,
Towers of Powers,2162,22,,http://www.spoj.com/problems/TOWER/,Spoj,,,
Ambiguous Codes,2171,58,,http://www.spoj.com/problems/AMCODES/,Spoj,,,
Ballroom Lights,2172,28,,http://www.spoj.com/problems/BALLIGHT/,Spoj,,,
