Balancer                    ,                440B,1084,,https://www.codeforces.com/problemset/problem/440/B,Codeforces,['implementation'],,
Forgotten Episode                    ,                440A,2037,,https://www.codeforces.com/problemset/problem/440/A,Codeforces,['implementation'],,
Devu and Birthday Celebration                    ,                439E,434,,https://www.codeforces.com/problemset/problem/439/E,Codeforces,"['combinatorics', 'dp', 'math']",,
Devu and his Brother                    ,                439D,1500,,https://www.codeforces.com/problemset/problem/439/D,Codeforces,"['binary search', 'sortings', 'ternary search', 'two pointers']",,
Devu and Partitioning of the Array                    ,                439C,1666,,https://www.codeforces.com/problemset/problem/439/C,Codeforces,"['brute force', 'constructive algorithms', 'implementation', 'number theory']",,
"Devu, the Dumb Guy                    ",                439B,4437,,https://www.codeforces.com/problemset/problem/439/B,Codeforces,"['implementation', 'sortings']",,
"Devu, the Singer and Churu, the Joker                    ",                439A,5764,,https://www.codeforces.com/problemset/problem/439/A,Codeforces,"['greedy', 'implementation']",,
The Child and Binary Tree                    ,                438E,88,,https://www.codeforces.com/problemset/problem/438/E,Codeforces,"['combinatorics', 'divide and conquer', 'fft', 'number theory']",,
The Child and Sequence                    ,                438D,762,,https://www.codeforces.com/problemset/problem/438/D,Codeforces,['data structures'],,
The Child and Polygon                    ,                437E,255,,https://www.codeforces.com/problemset/problem/437/E,Codeforces,[],,
The Child and Zoo                    ,                437D,1313,,https://www.codeforces.com/problemset/problem/437/D,Codeforces,"['dsu', 'sortings']",,
The Child and Toy                    ,                437C,3106,,https://www.codeforces.com/problemset/problem/437/C,Codeforces,"['graphs', 'greedy', 'sortings']",,
The Child and Set                    ,                437B,2244,,https://www.codeforces.com/problemset/problem/437/B,Codeforces,"['bitmasks', 'greedy', 'implementation', 'sortings']",,
The Child and Homework                    ,                437A,3550,,https://www.codeforces.com/problemset/problem/437/A,Codeforces,['implementation'],,
Banners                    ,                436F,58,,https://www.codeforces.com/problemset/problem/436/F,Codeforces,"['brute force', 'data structures', 'dp']",,
Cardboard Box                    ,                436E,265,,https://www.codeforces.com/problemset/problem/436/E,Codeforces,"['data structures', 'greedy']",,
Pudding Monsters                    ,                436D,120,,https://www.codeforces.com/problemset/problem/436/D,Codeforces,['dp'],,
Dungeons and Candies                    ,                436C,1384,,https://www.codeforces.com/problemset/problem/436/C,Codeforces,"['dsu', 'graphs', 'greedy', 'trees']",,
Om Nom and Spiders                    ,                436B,2306,,https://www.codeforces.com/problemset/problem/436/B,Codeforces,"['implementation', 'math']",,
Feed with Candy                    ,                436A,2242,,https://www.codeforces.com/problemset/problem/436/A,Codeforces,['greedy'],,
Special Graph                    ,                435E,122,,https://www.codeforces.com/problemset/problem/435/E,Codeforces,[],,
Special Grid                    ,                435D,428,,https://www.codeforces.com/problemset/problem/435/D,Codeforces,"['brute force', 'dp', 'greedy']",,
Cardiogram                    ,                435C,1684,,https://www.codeforces.com/problemset/problem/435/C,Codeforces,['implementation'],,
Pasha Maximizes                    ,                435B,2689,,https://www.codeforces.com/problemset/problem/435/B,Codeforces,['greedy'],,
Queue on Bus Stop                    ,                435A,4489,,https://www.codeforces.com/problemset/problem/435/A,Codeforces,['implementation'],,
Furukawa Nagisa's Tree                    ,                434E,40,,https://www.codeforces.com/problemset/problem/434/E,Codeforces,"['binary search', 'divide and conquer', 'sortings', 'trees']",,
Nanami's Power Plant                    ,                434D,102,,https://www.codeforces.com/problemset/problem/434/D,Codeforces,['flows'],,
Tachibana Kanade's Tofu                    ,                433E,217,,https://www.codeforces.com/problemset/problem/433/E,Codeforces,['dp'],,
Nanami's Digital Board                    ,                433D,627,,https://www.codeforces.com/problemset/problem/433/D,Codeforces,"['dsu', 'implementation']",,
Ryouko's Memory Note                    ,                433C,1321,,https://www.codeforces.com/problemset/problem/433/C,Codeforces,"['implementation', 'math', 'sortings']",,
Kuriyama Mirai's Stones                    ,                433B,3248,,https://www.codeforces.com/problemset/problem/433/B,Codeforces,"['dp', 'implementation', 'sortings']",,
Kitahara Haruki's Gift                    ,                433A,3603,,https://www.codeforces.com/problemset/problem/433/A,Codeforces,"['brute force', 'implementation']",,
Square Tiling                    ,                432E,304,,https://www.codeforces.com/problemset/problem/432/E,Codeforces,"['constructive algorithms', 'greedy']",,
Prefixes and Suffixes                    ,                432D,1046,,https://www.codeforces.com/problemset/problem/432/D,Codeforces,"['dp', 'string suffix structures', 'strings', 'two pointers']",,
Prime Swaps                    ,                432C,1273,,https://www.codeforces.com/problemset/problem/432/C,Codeforces,"['greedy', 'sortings']",,
Football Kit                    ,                432B,3539,,https://www.codeforces.com/problemset/problem/432/B,Codeforces,"['brute force', 'greedy', 'implementation']",,
Choosing Teams                    ,                432A,5774,,https://www.codeforces.com/problemset/problem/432/A,Codeforces,"['greedy', 'implementation', 'sortings']",,
Chemistry Experiment                    ,                431E,196,,https://www.codeforces.com/problemset/problem/431/E,Codeforces,"['binary search', 'data structures', 'ternary search']",,
Random Task                    ,                431D,791,,https://www.codeforces.com/problemset/problem/431/D,Codeforces,"['binary search', 'bitmasks', 'combinatorics', 'dp', 'math']",,
k-Tree                    ,                431C,3138,,https://www.codeforces.com/problemset/problem/431/C,Codeforces,"['dp', 'implementation', 'trees']",,
Shower Line                    ,                431B,3328,,https://www.codeforces.com/problemset/problem/431/B,Codeforces,"['brute force', 'implementation']",,
Black Square                    ,                431A,5517,,https://www.codeforces.com/problemset/problem/431/A,Codeforces,['implementation'],,
Balls Game                    ,                430B,1592,,https://www.codeforces.com/problemset/problem/430/B,Codeforces,"['brute force', 'two pointers']",,
Points and Segments (easy)                    ,                430A,1376,,https://www.codeforces.com/problemset/problem/430/A,Codeforces,"['constructive algorithms', 'sortings']",,
Points and Segments                    ,                429E,153,,https://www.codeforces.com/problemset/problem/429/E,Codeforces,['graphs'],,
Tricky Function                    ,                429D,744,,https://www.codeforces.com/problemset/problem/429/D,Codeforces,"['data structures', 'divide and conquer', 'geometry']",,
Guess the Tree                    ,                429C,439,,https://www.codeforces.com/problemset/problem/429/C,Codeforces,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'trees']",,
Working out                    ,                429B,1864,,https://www.codeforces.com/problemset/problem/429/B,Codeforces,['dp'],,
Xor-tree                    ,                429A,2379,,https://www.codeforces.com/problemset/problem/429/A,Codeforces,"['dfs and similar', 'trees']",,
Police Patrol                    ,                427E,773,,https://www.codeforces.com/problemset/problem/427/E,Codeforces,"['greedy', 'implementation', 'math', 'ternary search']",,
Match & Catch                    ,                427D,611,,https://www.codeforces.com/problemset/problem/427/D,Codeforces,"['dp', 'string suffix structures', 'strings']",,
Checkposts                    ,                427C,1851,,https://www.codeforces.com/problemset/problem/427/C,Codeforces,"['dfs and similar', 'graphs', 'two pointers']",,
Prison Transfer                    ,                427B,4199,,https://www.codeforces.com/problemset/problem/427/B,Codeforces,"['data structures', 'implementation']",,
Police Recruits                    ,                427A,6072,,https://www.codeforces.com/problemset/problem/427/A,Codeforces,['implementation'],,
Sereja and Mirroring                    ,                426B,2275,,https://www.codeforces.com/problemset/problem/426/B,Codeforces,['implementation'],,
Sereja and Mugs                    ,                426A,3839,,https://www.codeforces.com/problemset/problem/426/A,Codeforces,['implementation'],,
Sereja and Sets                    ,                425E,222,,https://www.codeforces.com/problemset/problem/425/E,Codeforces,['dp'],,
Sereja and Squares                    ,                425D,499,,https://www.codeforces.com/problemset/problem/425/D,Codeforces,"['binary search', 'data structures', 'hashing']",,
Sereja and Two Sequences                    ,                425C,505,,https://www.codeforces.com/problemset/problem/425/C,Codeforces,"['data structures', 'dp']",,
Sereja and Table                     ,                425B,664,,https://www.codeforces.com/problemset/problem/425/B,Codeforces,"['bitmasks', 'greedy']",,
